time,R0_1,R0_2,R0_3,Q0_1,Q0_2,Q0_3,v0_1,v0_2,v0_3,w0_1,w0_2,w0_3,vd0_1,vd0_2,vd0_3,wd0_1,wd0_2,wd0_3,q_1,q_2,q_3,q_4,q_5,q_6,q_7,q_8,q_9,q_10,q_11,q_12,qd_1,qd_2,qd_3,qd_4,qd_5,qd_6,qd_7,qd_8,qd_9,qd_10,qd_11,qd_12,qdd_1,qdd_2,qdd_3,qdd_4,qdd_5,qdd_6,qdd_7,qdd_8,qdd_9,qdd_10,qdd_11,qdd_12,tau_1,tau_2,tau_3,tau_4,tau_5,tau_6,tau_7,tau_8,tau_9,tau_10,tau_11,tau_12,tau_max,tau_rms,pos_e1_1,pos_e1_2,pos_e1_3,pos_e2_1,pos_e2_2,pos_e2_3,pos_e3_1,pos_e3_2,pos_e3_3,pos_e4_1,pos_e4_2,pos_e4_3,Fe1_1,Fe1_2,Fe1_3,Fe_res1,Fe2_1,Fe2_2,Fe2_3,Fe_res2,Fe3_1,Fe3_2,Fe3_3,Fe_res3,Fe4_1,Fe4_2,Fe4_3,Fe_res4,Te1_1,Te1_2,Te1_3,Te_res1,Te2_1,Te2_2,Te2_3,Te_res2,Te3_1,Te3_2,Te3_3,Te_res3,Te4_1,Te4_2,Te4_3,Te_res4,tsm,manipulability1,manipulability2,manipulability3,manipulability4,des_q_1,des_q_2,des_q_3,des_q_4,des_q_5,des_q_6,des_q_7,des_q_8,des_q_9,des_q_10,des_q_11,des_q_12
1.5,0.27087955954112,-0.0717654132523187,0.230090879999998,-0,0,-0,6.66133814775094e-14,6.66133814775094e-14,0,0,0,0,0,0,0,0,0,0,-0.354648285939706,-0.779753966812657,-1.07010845436723,0.323176721320338,-0.799024564923621,-1.09176036008166,-0.676502439232901,-1.03542004779215,-1.1418518612106,0.305493549750532,-0.773003623279593,-1.06085672380237,-2.88657986402541e-13,-2.33146835171283e-13,-1.77635683940025e-13,8.43769498715119e-13,5.55111512312578e-14,1.77635683940025e-13,7.99360577730113e-13,1.31006316905768e-12,-3.5527136788005e-13,-0.083272641840626,-0.23793075732832,0.616012164995539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0999999999999999,0,0.0499999999999997,0.0999999999999999,-2.77555756156289e-17,0.0999999999999979,-0.2,5.55111512312578e-17,0.5,-0.25,5.55111512312578e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154099510646835,0.00191638777929691,0.00181524158807331,0.000819304652383366,0.0019530612062579,-0.354648285939706,-0.779753966812657,-1.07010845436723,0.323176721320338,-0.799024564923621,-1.09176036008166,-0.676502439232901,-1.03542004779215,-1.1418518612106,0.305493549750532,-0.773003623279593,-1.06085672380237
1.55,0.272445739925266,-0.0729838206371456,0.230090879999998,-0,0,-0,0.0532983232266027,-0.0414633405424247,-2.77555756156289e-15,0,0,0,0,0,0,0,0,0,-0.339451346913388,-0.781964595458365,-1.07292516234513,0.319653517917046,-0.793756135801765,-1.08643951315799,-0.694876373334659,-1.0066206773975,-1.22985581289384,0.308532881917305,-0.777594083010589,-1.06725880611672,0.519804826085313,-0.0748796303978394,-0.0943103627879083,-0.11850617795317,0.177569464732585,0.183846103744578,-0.659005186025308,0.804441866505301,-2.67534423573768,0.104555762902514,-0.158061280643307,-0.214960780444962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0999999999999998,2.77555756156289e-17,0.0499999999999999,0.0999999999999999,8.32667268468867e-17,0.105200000000007,-0.2,0.00704000000003187,0.5,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00375389122341193,0.00190452690490813,0.00184240999481963,0.000783186050730219,0.00192804612432388,-0.339451346913388,-0.781964595458365,-1.07292516234513,0.319653517917046,-0.793756135801765,-1.08643951315799,-0.694876373334659,-1.0066206773975,-1.22985581289384,0.308532881917305,-0.777594083010589,-1.06725880611672
1.6,0.276180477764382,-0.0758892536317299,0.230090879999998,-0,0,-0,0.0851038325662579,-0.0662063828186454,0,0,0,0,0,0,0,0,0,0,-0.302269978958903,-0.787092549175529,-1.07909801610296,0.311729569101881,-0.781820572170719,-1.07274462598362,-0.754190438792421,-0.987120197028523,-1.34939914356461,0.316203740221149,-0.789193614038862,-1.08149152990041,0.858834492822069,-0.114842903935619,-0.134063745762703,-0.174925722790853,0.264072599099108,0.324673957980259,-1.59629122217333,-0.0818666035236837,-1.73061389319393,0.180294543538029,-0.272286785947429,-0.31164902182379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0999999999999998,2.77555756156289e-17,0.0499999999999998,0.0999999999999999,0,0.117600000000007,-0.2,0.0179200000000321,0.5,-0.25,2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00496202728359057,0.00187728164321439,0.00190529748224791,0.000649604544752609,0.00186622308150943,-0.302269978958903,-0.787092549175529,-1.07909801610296,0.311729569101881,-0.781820572170719,-1.07274462598362,-0.754190438792421,-0.987120197028523,-1.34939914356461,0.316203740221149,-0.789193614038862,-1.08149152990041
1.65,0.280638068088486,-0.0793570284962382,0.230090879999998,-0,0,-0,0.0879952425066222,-0.0684557502983019,2.77555756156289e-15,0,0,0,0,0,0,0,0,0,-0.2561947686318,-0.792874304001374,-1.08550878697522,0.303065802898413,-0.768773792429507,-1.05449815481802,-0.878519849200794,-1.04481573899076,-1.32996193900549,0.326226969437531,-0.804201650828821,-1.0966159933795,0.923840371909113,-0.110746438846077,-0.118594854487419,-0.164695442994844,0.246940849179711,0.376893178094306,-3.18900993483417,-1.84755424215328,1.9141521653534,0.205961983339087,-0.306037085323829,-0.282764885638009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0999999999999998,2.77555756156289e-17,0.0499999999999997,0.1,-2.77555756156289e-17,0.132399999999983,-0.2,0.017919999999947,0.5,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00376268213025363,0.00184699149146069,0.00197641033146455,0.000460448542150834,0.00178887184814846,-0.2561947686318,-0.792874304001374,-1.08550878697522,0.303065802898413,-0.768773792429507,-1.05449815481802,-0.878519849200794,-1.04481573899076,-1.32996193900549,0.326226969437531,-0.804201650828821,-1.0966159933795
1.7,0.284372805927594,-0.0822624614908225,0.230090879999998,-0,0,-0,0.0619725530462745,-0.0482114429811276,5.55111512312578e-15,0,0,0,0,0,0,0,0,0,-0.216230065865027,-0.797361357958632,-1.09012370736867,0.296394598638238,-0.758891497896223,-1.03756624959088,-1.09286433302791,-1.15362139721978,-1.17704424588143,0.335455034208143,-0.817709971315384,-1.10776654448814,0.6714327989918,-0.0719190698034944,-0.0719801014122723,-0.107267639141373,0.1571786152887,0.291567146456551,-4.80305148169187,-2.13855299799426,3.34800349458426,0.158832588989632,-0.229884103826927,-0.175571520544437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0999999999999998,5.55111512312578e-17,0.0499999999999999,0.0999999999999999,5.55111512312578e-17,0.144799999999986,-0.2,0.00703999999998925,0.5,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00484593437446272,0.00182378137016252,0.00203218198534541,0.000300358095244268,0.00172149250133562,-0.216230065865027,-0.797361357958632,-1.09012370736867,0.296394598638238,-0.758891497896223,-1.03756624959088,-1.09286433302791,-1.15362139721978,-1.17704424588143,0.335455034208143,-0.817709971315384,-1.10776654448814
1.75,0.285868628669878,-0.0834261342669755,0.230090879999998,-0,0,-0,3.5527136788005e-13,2.66453525910038e-13,0,0,0,0,0,0,0,0,0,0,-0.199892317861006,-0.799052573840445,-1.0917875924422,0.293858903279312,-0.755211447213395,-1.030351956449,-1.24853711539107,-1.2157063048832,-1.07376396748064,0.339388203129124,-0.823350836727612,-1.11185077456239,-2.33146835171283e-13,-1.16573417585641e-12,-1.24344978758018e-12,3.06421554796543e-12,-1.16795462190566e-11,2.23820961764432e-11,-0.71514936230832,-0.362229201923037,0.57175633776172,-3.90798504668055e-12,-5.99520433297585e-13,-5.32907051820075e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0999999999999998,8.32667268468867e-17,0.0499999999999973,0.100000000000001,-1.42386102908176e-14,0.15,-0.2,-2.77555756156289e-17,0.5,-0.25,5.55111512312578e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157532069518013,0.00181509806375282,0.00205342951565601,0.000236496218336853,0.00169392683740481,-0.199892317861006,-0.799052573840445,-1.0917875924422,0.293858903279312,-0.755211447213395,-1.030351956449,-1.24853711539107,-1.2157063048832,-1.07376396748064,0.339388203129124,-0.823350836727612,-1.11185077456239
1.8,0.289933087330077,-0.0799438689224772,0.230090879999996,-0,0,-0,0.138316654713577,0.118504168339584,-7.49400541621981e-14,0,0,0,0,0,0,0,0,0,-0.206199171459645,-0.814217427112186,-1.10507736752489,0.257326740667411,-0.705461430413435,-1.14393017778854,-0.957530747664115,-1.19953917478774,-1.08213571355013,0.289909288074032,-0.829729466238091,-1.11611046945408,-0.221729820712568,-0.528699311869696,-0.432155299726844,-1.27396652363601,1.46725155842232,-3.48132170586055,8.74047081895846,0.630859438847597,-0.321892407777291,-1.7064404480597,-0.210244299650331,-0.13638167102954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0999999999999998,-2.77555756156289e-17,0.0604000000000155,0.105200000000011,0.00703999999996086,0.15,-0.2,1.38777878078145e-17,0.5,-0.25,5.55111512312578e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00173872391489703,0.00209994537437248,0.000283858626426719,0.00166313532075011,-0.206199171459645,-0.814217427112186,-1.10507736752489,0.257326740667411,-0.705461430413435,-1.14393017778854,-0.957530747664115,-1.19953917478774,-1.08213571355013,0.289909288074032,-0.829729466238091,-1.11611046945408
1.85,0.299625257981326,-0.0716400054087032,0.230090879999991,-0,0,-0,0.220856430582117,0.189220941488344,-1.19348975147204e-13,0,0,0,0,0,0,0,0,0,-0.2241934973229,-0.85476375604643,-1.12967290851604,0.158400525840812,-0.648915303918066,-1.31003644278619,-0.586740999316531,-1.14378437631531,-1.10782216805204,0.164359046894158,-0.84211373915037,-1.12340234026761,-0.452484520729501,-0.976301002183533,-0.474065424881509,-2.41025771354746,0.631226222244474,-2.68496644335663,5.75755334060464,1.37069271809793,-0.584233263250766,-2.94588747792002,-0.242572170319866,-0.133321794905328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0999999999999999,0,0.0852000000000004,0.117600000000003,0.0179200000000321,0.15,-0.2,0,0.5,-0.25,5.55111512312578e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001545861352983,0.00204039639496143,0.000454537015486584,0.00160443822684186,-0.2241934973229,-0.85476375604643,-1.12967290851604,0.158400525840812,-0.648915303918066,-1.31003644278619,-0.586740999316531,-1.14378437631531,-1.10782216805204,0.164359046894158,-0.84211373915037,-1.12340234026761
1.9,0.311193332629593,-0.0617289425051659,0.230090879999985,-0,0,-0,0.228360046570231,0.195649739045933,-1.2490009027033e-13,0,0,0,0,0,0,0,0,0,-0.25345806142404,-0.910608116470308,-1.14638651505909,0.0156668226744681,-0.683638893647665,-1.33513509429742,-0.405033441099259,-1.07030180444191,-1.1334228953978,0.00408617783930509,-0.850337192681431,-1.12760389053334,-0.665542181050949,-1.16255457004183,-0.223219157492771,-3.04481033154231,-1.58645338562153,1.0875777476679,2.53001348033308,1.44620360200085,-0.423382789525562,-3.22413057855417,-0.099017853829364,-0.0480793235265509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0999999999999998,8.32667268468867e-17,0.114799999999988,0.132400000000011,0.0179199999999753,0.15,-0.2,2.77555756156289e-17,0.5,-0.25,8.32667268468867e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00130155177026973,0.00185890828981564,0.000696970252571248,0.00156620714808117,-0.25345806142404,-0.910608116470308,-1.14638651505909,0.0156668226744681,-0.683638893647665,-1.33513509429742,-0.405033441099259,-1.07030180444191,-1.1334228953978,0.00408617783930509,-0.850337192681431,-1.12760389053334
1.95,0.320885503280842,-0.0534250789913884,0.230090879999979,-0,0,-0,0.160827502677563,0.137790561015549,-8.60422844084496e-14,0,0,0,0,0,0,0,0,0,-0.288565923065933,-0.962979807847209,-1.15012703262798,-0.126203820650194,-0.78775436502279,-1.21602007746714,-0.327914584970243,-1.01051079133623,-1.14620549829527,-0.133827892378113,-0.85086457696307,-1.12785724968459,-0.67483310145493,-0.901417650783143,0.0016015161458327,-2.49319943552835,-2.11687105074149,2.79176901711082,1.02455926731113,0.9700817108941,-0.152116153357795,-2.28763480506142,0.0327322578769773,0.0156303902420163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0999999999999999,0,0.139599999999987,0.144800000000011,0.00703999999993238,0.15,-0.2,1.38777878078145e-17,0.5,-0.25,-2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00108988133620531,0.00166917303010153,0.000909715904055442,0.00156377471491755,-0.288565923065933,-0.962979807847209,-1.15012703262798,-0.126203820650194,-0.78775436502279,-1.21602007746714,-0.327914584970243,-1.01051079133623,-1.14620549829527,-0.133827892378113,-0.85086457696307,-1.12785724968459
2,0.324767373952007,-0.05009924772083,0.230090879999977,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,-0.306809418232052,-0.985231104396338,-1.14905697449907,-0.194099516463292,-0.849727491840717,-1.12730863405589,-0.306156902925956,-0.987524026426281,-1.14886757528856,-0.188754204663505,-0.849402490786754,-1.12715021171506,-8.37108160567368e-12,1.92512672470002e-11,-3.81916720471054e-11,-0.557488841781018,-0.309214808894764,0.482896450350978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0999999999999943,2.8421709430404e-14,0.15,0.15,8.32667268468867e-17,0.15,-0.2,-6.93889390390723e-17,0.5,-0.25,2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172194686418213,0.00100423386745622,0.00156902211397908,0.000995541492993032,0.00157052389182962,-0.306809418232052,-0.985231104396338,-1.14905697449907,-0.194099516463292,-0.849727491840717,-1.12730863405589,-0.306156902925956,-0.987524026426281,-1.14886757528856,-0.188754204663505,-0.849402490786754,-1.12715021171506
2.05,0.323558372493331,-0.0487221205255253,0.230090879999978,-0,0,-0,-0.0411432496404629,0.0468646977852316,1.38777878078145e-14,0,0,0,0,0,0,0,0,0,-0.233310821965169,-0.890997738610234,-1.24141069351382,-0.196692275439987,-0.855950342403418,-1.1302057132603,-0.275434122687798,-0.989395759664559,-1.14870242741208,-0.186366047396545,-0.843302542474946,-1.12403970266192,2.24784424460478,3.05258513980422,-2.76623339902553,-0.0893872889570879,-0.213110400134198,-0.0963429795154624,1.05036078538392,-0.0609413770000455,0.00548050279096657,0.0802352475700374,0.20621992583344,0.108115209841131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.505200000000009,0.110400000000041,0.00704000000015981,0.15,0.15,-2.77555756156289e-17,0.15,-0.2,2.77555756156289e-17,0.5,-0.25,-2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012190339979649,0.00154043444314714,0.000988463822642834,0.00159887574659648,-0.233310821965169,-0.890997738610234,-1.24141069351382,-0.196692275439987,-0.855950342403418,-1.1302057132603,-0.275434122687798,-0.989395759664559,-1.14870242741208,-0.186366047396545,-0.843302542474946,-1.12403970266192
2.1,0.320675369014959,-0.0454382018290485,0.230090879999978,-0,0,-0,-0.0656952792622789,0.0748309731354979,1.66533453693773e-14,0,0,0,0,0,0,0,0,0,-0.123165424989932,-0.71420762970443,-1.35045539686639,-0.203313308818731,-0.871266184347104,-1.13630981961367,-0.200623026084071,-0.992843897148666,-1.14837365252842,-0.181024984313595,-0.829253381196851,-1.11580501605974,1.96066540949994,3.42603237333202,-1.2254870287709,-0.156625054769854,-0.354839327425616,-0.129167700357158,1.72134850899912,-0.0656914488845417,0.00650725232578253,0.117551809313632,0.31390531175407,0.197830182678871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.517599999999988,0.135199999999955,0.0179199999999184,0.15,0.15,0,0.15,-0.2,5.55111512312578e-17,0.5,-0.25,5.55111512312578e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017109976092621,0.00147137035288333,0.000975467270231681,0.0016654200021175,-0.123165424989932,-0.71420762970443,-1.35045539686639,-0.203313308818731,-0.871266184347104,-1.13630981961367,-0.200623026084071,-0.992843897148666,-1.14837365252842,-0.181024984313595,-0.829253381196851,-1.11580501605974
2.15,0.317234364863342,-0.0415186859654888,0.230090879999979,-0,0,-0,-0.0679272819564147,0.077373361804689,1.94289029309402e-14,0,0,0,0,0,0,0,0,0,-0.0503718242972704,-0.617099439796463,-1.27625096311672,-0.212135689301482,-0.890401650800617,-1.14212517794051,-0.109365251385573,-0.995002666255372,-1.14815179438155,-0.175232097020639,-0.813426258537389,-1.10445030080157,1.1388130010391,0.667697341589035,3.40585624472283,-0.182896390440312,-0.384961852409615,-0.10220375965968,1.81221739399593,-0.0253463052467207,0.00266831255650857,0.109749106887147,0.304159247016689,0.237436979841021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.532399999999981,0.164799999999957,0.0179199999998901,0.15,0.15,2.77555756156289e-17,0.15,-0.2,-4.16333634234434e-17,0.5,-0.25,2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00222389524944352,0.00138748690865851,0.00096735809869743,0.00174264524971774,-0.0503718242972704,-0.617099439796463,-1.27625096311672,-0.212135689301482,-0.890401650800617,-1.14212517794051,-0.109365251385573,-0.995002666255372,-1.14815179438155,-0.175232097020639,-0.813426258537389,-1.10445030080157
2.2,0.314351361384968,-0.0382347672690067,0.23009087999998,-0,0,-0,-0.0478392577184295,0.0544918637892522,1.66533453693773e-14,0,0,0,0,0,0,0,0,0,-0.0123124991715695,-0.659408412900895,-1.02777015791659,-0.220434903851142,-0.907125900151125,-1.14577784840048,-0.0322683586421282,-0.995121407963625,-1.14813923604823,-0.170804185654855,-0.800980355816434,-1.09363628027229,0.537995505952416,-1.56529008097729,5.41528500790065,-0.144077823663569,-0.281779773950785,-0.0529592381628419,1.27909003077473,0.00876579175990155,-0.000929454104081628,0.0710077935917042,0.201274152459963,0.187747315945508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.544800000000009,0.189600000000041,0.00703999999998928,0.15,0.15,2.77555756156289e-17,0.15,-0.2,-2.77555756156289e-17,0.5,-0.25,2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00240403608058954,0.00131617824791915,0.000966912671432933,0.00180524234139006,-0.0123124991715695,-0.659408412900895,-1.02777015791659,-0.220434903851142,-0.907125900151125,-1.14577784840048,-0.0322683586421282,-0.995121407963625,-1.14813923604823,-0.170804185654855,-0.800980355816434,-1.09363628027229
2.25,0.313196671991822,-0.0369195048646311,0.230090879999981,-0,0,-0,-3.5527136788005e-13,-3.5527136788005e-13,0,0,0,0,0,0,0,0,0,0,0.00051016775484547,-0.720342749981528,-0.856863265708608,-0.224025104881231,-0.913995947836368,-1.14693114905246,-0.0014471957532205,-0.994734304395656,-1.14818004072735,-0.169128499277845,-0.796209503261629,-1.08896729570449,0.102740007618141,-0.366701459605023,0.923227599800036,-6.48370246381091e-12,4.44089209850063e-13,1.77635683940025e-13,0,-2.29816166097407e-12,1.77635683940025e-13,1.50102152929321e-11,-2.1627144519698e-11,4.13891143580258e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0.2,2.77555756156289e-17,0.15,0.15,0,0.15,-0.2,4.16333634234434e-17,0.500000000000014,-0.25,-2.83661982791727e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170879872657837,0.00227641700244385,0.00128739229110944,0.00096836502020742,0.00182971550567458,0.00051016775484547,-0.720342749981528,-0.856863265708608,-0.224025104881231,-0.913995947836368,-1.14693114905246,-0.0014471957532205,-0.994734304395656,-1.14818004072735,-0.169128499277845,-0.796209503261629,-1.08896729570449
2.3,0.314429537164159,-0.0356851954182034,0.230090879999981,-0,0,-0,0.0419553501711079,0.0420044999302149,2.4980018054066e-14,0,0,0,0,0,0,0,0,0,0.000509343797753803,-0.720562820082877,-0.868546432077794,-0.201388601762639,-0.915476739618481,-1.14715475125047,-0.00138659038687106,-0.986752514383501,-1.14893289650044,-0.146931676832716,-0.729961139115337,-1.17396452173884,-2.82417461305862e-05,-0.00983926785931288,-0.3938778071916,0.772817400478587,-0.0487044281680338,-0.00725836084463083,0.00202146329018049,0.270581905287826,-0.0236152805657142,0.740629977155027,2.0764251073078,-2.56350161763574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0.2,-2.77555756156289e-17,0.15,0.15,0,0.15,-0.2,5.55111512312578e-17,0.505200000000031,-0.25,0.00703999999987559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00227439252427316,0.00128122489703681,0.000998463547563156,0.00196175683428115,0.000509343797753803,-0.720562820082877,-0.868546432077794,-0.201388601762639,-0.915476739618481,-1.14715475125047,-0.00138659038687106,-0.986752514383501,-1.14893289650044,-0.146931676832716,-0.729961139115337,-1.17396452173884
2.35,0.317369446421303,-0.0327418421228742,0.230090879999983,-0,0,-0,0.0669919967506871,0.0670704763816588,4.16333634234434e-14,0,0,0,0,0,0,0,0,0,0.000507304185990209,-0.721910766695978,-0.89511238453799,-0.146594291733305,-0.918388283531577,-1.14756919515679,-0.00125568649369212,-0.968097463566623,-1.1500078957516,-0.0989684631222509,-0.623348730065636,-1.28398211283047,-4.74333984201714e-05,-0.0406507218508878,-0.58981095887507,1.25768490583273,-0.0585101203154248,-0.00806255153911195,0.00282768128183619,0.420364805868334,-0.0155734014793296,1.03551136282825,1.83908395132378,-1.49105559553355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0.2,-8.32667268468867e-17,0.15,0.15,5.55111512312578e-17,0.15,-0.2,1.38777878078145e-17,0.517600000000058,-0.25,0.0179200000001175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00226399193809976,0.001269136400744,0.00106997117056325,0.00218622655800426,0.000507304185990209,-0.721910766695978,-0.89511238453799,-0.146594291733305,-0.918388283531577,-1.14756919515679,-0.00125568649369212,-0.968097463566623,-1.1500078957516,-0.0989684631222509,-0.623348730065636,-1.28398211283047
2.4,0.320878370373361,-0.0292288075445875,0.230090879999985,-0,0,-0,0.0692680555303582,0.0693492015141572,4.44089209850063e-14,0,0,0,0,0,0,0,0,0,0.000504721865775659,-0.724955434112474,-0.924582820463639,-0.0800386508809336,-0.920674740759235,-1.14787157118591,-0.00112052653375416,-0.946542628402096,-1.14996373039756,-0.0496099275786435,-0.598724140759571,-1.24919137568181,-5.2320537957673e-05,-0.0720016983954297,-0.563334387866909,1.32142292706416,-0.0346477476169671,-0.00445280313741137,0.00250860974881917,0.419290121073401,0.0123108709656705,0.91377188070938,-0.54376916565898,2.26776824359689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0.2,0,0.15,0.15,5.55111512312578e-17,0.15,-0.2,0,0.532400000000024,-0.25,0.0179199999998901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0022423320910923,0.00125967809069896,0.0011547218973557,0.00234053863544755,0.000504721865775659,-0.724955434112474,-0.924582820463639,-0.0800386508809336,-0.920674740759235,-1.14787157118591,-0.00112052653375416,-0.946542628402096,-1.14996373039756,-0.0496099275786435,-0.598724140759571,-1.24919137568181
2.45,0.32381827963049,-0.0262854542492548,0.230090879999987,-0,0,-0,0.048783526512608,0.0488406753273551,2.77555756156289e-14,0,0,0,0,0,0,0,0,0,0.000502423066564117,-0.72863700531445,-0.947528705297445,-0.0236947589171832,-0.921561123928639,-1.14798339877452,-0.00102167789837937,-0.92909258889555,-1.14881466470383,-0.0137529161185377,-0.671919617650496,-1.07528170698281,-3.90475525580136e-05,-0.0679685031154231,-0.370188324188625,0.936978801721766,-0.008128207362601,-0.00101299968218171,0.00156020786796773,0.285655308846045,0.0260887162557566,0.564162248983635,-1.79015053595066,3.80001152299574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0.2,2.77555756156289e-17,0.15,0.15,1.11022302462516e-16,0.15,-0.2,5.55111512312578e-17,0.544800000000052,-0.25,0.0070399999998472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00221736258968536,0.0012560196030274,0.00122511579909435,0.00231217126447839,0.000502423066564117,-0.72863700531445,-0.947528705297445,-0.0236947589171832,-0.921561123928639,-1.14798339877452,-0.00102167789837937,-0.92909258889555,-1.14881466470383,-0.0137529161185377,-0.671919617650496,-1.07528170698281
